id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4.82027E+15,M8vnV0EIL,6864759528,郭妮妮的话,明星接梗脑洞也太大了吧！个个都是神级名场面，真的佩服了#综艺#搞笑L郭妮妮的话的微博视频,,,,综艺 ,0,0,0,2022/10/2 23:53,iPhone客户端,,"http://f.video.weibocdn.com/o0/MVGxClJYlx07ZG7xwSRy01041200k6IM0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665163878&ssig=oS0OyL6NT%2F&KID=unistore,video",
4.82027E+15,M8vmvwuSl,2890391854,就知道你喜欢看,别人吃泡面减肥，而阚清子吃泡面胖十几斤，闺蜜说出的答案真相了！网友：所以是调料问题？#综艺二创榜##综艺#L就知道你喜欢看的微博视频,,,,"综艺二创榜,综艺",0,0,0,2022/10/2 23:50,微博视频号,,"http://f.video.weibocdn.com/o0/ZnVvtaeBlx07ZG7jLS5O01041200dxDV0E010.mp4?label=mp4_720p&template=1024x576.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665163878&ssig=ATXr9l%2F2dq&KID=unistore,video",
4.82027E+15,M8vl95nxf,6311876277,抱走你的爱豆,#综艺##极限挑战#孙红雷张艺兴睡一张床，结果半夜床突然坍塌吓醒，俩人一脸懵L抱走你的爱豆的微博视频,,,,"综艺,极限挑战",0,0,2,2022/10/2 23:47,微博视频号,,"http://f.video.weibocdn.com/o0/OowL78ewlx07ZFVR0208010412005JnO0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665163878&ssig=UDZy1EF7yL&KID=unistore,video",
4.82027E+15,M8viwwPjM,6533618206,正能量de黄跳跳O,这个应援简直绝了！无限循环开启模式??#综艺##喜欢的精灵分享给大家3#L正能量de黄跳跳O的微博视频,,,,"综艺,喜欢的精灵分享给大家3",0,0,0,2022/10/2 23:40,该咋整呢超话,,"http://f.video.weibocdn.com/o0/GMsq5BMUlx07ZG6DX81y0104120084mq0E010.mp4?label=mp4_720p&template=576x1024.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665163878&ssig=F3MzT4VLK%2F&KID=unistore,video",
4.82027E+15,M8vhJelQ6,7582803125,风吹过的那片麦浪,王霏霏5g冲浪选手王霏霏真的好会接梗啊，说她是5g冲浪选手不为过吧？双11狂欢夜#综艺##喜欢的精灵分享给大家3#L风吹过的那片麦浪的微博视频,,,,"综艺,喜欢的精灵分享给大家3",0,0,0,2022/10/2 23:38,该咋整呢超话,,"http://f.video.weibocdn.com/o0/Zme1xhh3lx07ZG6vDfnG010412003Hdb0E010.mp4?label=mp4_720p&template=576x1024.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665163878&ssig=eqJc%2Bw6eCY&KID=unistore,video",
4.82027E+15,M8vgP5O0L,5660860136,葡萄娘娘耶,薛之谦的真实人品，被两支话筒暴露无遗！#薛之谦#资本#毛不易#娱乐#综艺#抖音二创激励L葡萄娘娘耶的微博视频,,,,"薛之谦  ,毛不易  ,综艺  ",0,0,0,2022/10/2 23:36,微博视频号,,"http://f.video.weibocdn.com/o0/C5ofBvyAlx07ZG6m5IfS01041200DNvy0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665163878&ssig=ZkNiHIbYRt&KID=unistore,video",
4.82027E+15,M8vgA0wrC,7192582713,油酱酱真的妙,徐妈妈的追求者开了两三个小时的车就为了送东西给她吃送的东西好惊人！！！是鸡佛，就是鸡的那个哈哈哈哈哈哈小S#亿点曝光计划##综艺#L油酱酱真的妙的微博视频,,,,"亿点曝光计划,综艺",0,0,4,2022/10/2 23:35,小S超话,,"http://f.video.weibocdn.com/o0/Qcr84FrPlx07ZG6jKJba01041200kOGq0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665163878&ssig=XGzJSTkwgo&KID=unistore,video",
4.82027E+15,M8vgb8XLd,2890391854,就知道你喜欢看,张歆艺还在熟睡中，而袁弘一大早就起来又做早饭，又哄娃，真是称职的好丈夫啊！#综艺二创榜##综艺#L就知道你喜欢看的微博视频,,,,"综艺二创榜,综艺",0,0,0,2022/10/2 23:34,微博视频号,,"http://f.video.weibocdn.com/o0/vtkmyxGalx07ZG6fgTiw01041200UxC40E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665163878&ssig=nemwaRfQ1G&KID=unistore,video",
4.82027E+15,M8vf3mtyt,6311876277,抱走你的爱豆,#综艺##王牌对王牌#沈腾沙溢搞笑片段，你猜我耳机音量有几分？L抱走你的爱豆的微博视频,,,,"综艺,王牌对王牌",0,0,0,2022/10/2 23:32,微博视频号,,"http://f.video.weibocdn.com/o0/8XQkjN1ilx07ZG5mmjPW01041200jjrO0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665163878&ssig=kVKy0ftw6x&KID=unistore,video",
4.81265E+15,M5j4AFdC6,2890391854,就知道你喜欢看,57岁的温兆伦胳膊都是肌肉！扳手腕直接秒杀吴克群，潘玮柏都看傻眼了！！#综艺二创榜##综艺#L就知道你喜欢看的微博视频,,,,"综艺二创榜,综艺",0,0,6,2022/9/11 23:02,微博视频号,,"http://f.video.weibocdn.com/o0/82LF5wTVlx07Z8zjGzbW01041200rWj60E010.mp4?label=mp4_720p&template=1024x576.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1665163892&ssig=%2BE%2FXRsfh9V&KID=unistore,video",
